 Fx_Air  , Fx_L1   , Fx_L2   , Fx_R1   , Fx_R2   , Fy_Air  , Fy_L1   , Fy_L2   , Fy_R1   , Fy_R2   , Fz_Air  , Fz_L1   , Fz_L2   , Fz_R1   , Fz_R2   , Roll    , Roll_L1 , Roll_L2 , Roll_R1 , Roll_R2 , Yaw     , Yaw_L1  , Yaw_L2  , Yaw_R1  , Yaw_R2  
-94.8728244,-89.68564887,2239.922103,-80.94179249,2423.289279,4.153985334,1127.448423,747.0581351,1945.09514,2913.684448,56.85977654,1610.054077,2246.954067,3239.358163,4055.223666,0.83837079,1.500618506,1.997120434,-8.56E-05,-2.032706322,-212.3461343,149.868206,147.5026806,149.404953,147.9846679
-95.82588671,-92.65039987,2262.867817,-78.79886397,2429.59509,4.368511727,1093.97874,772.3228293,1809.351422,2883.412858,57.42570815,1634.125797,2276.559389,3204.995825,4022.355809,0.822974786,1.500064976,1.975740125,-0.016865414,-2.03395829,-211.8099254,150.127918,148.0379548,149.675351,148.5193796
-96.79266744,-94.338332,2287.045755,-77.40103026,2441.529813,4.551092042,1078.49688,796.6792726,1714.740683,2844.704758,58.00071431,1656.278244,2307.711477,3173.921382,3994.510009,0.803811161,1.495239556,1.952953267,-0.033914209,-2.035103634,-211.2995028,150.4250891,148.546658,149.9799253,149.0279731
-97.77147439,-94.58204254,2306.582538,-77.06947061,2456.873771,4.680919518,1081.203865,815.0651364,1674.537768,2803.624312,58.58454543,1671.467424,2333.117437,3153.463978,3977.192639,0.785134288,1.488698687,1.933971396,-0.047002716,-2.034834587,-210.8181452,150.7772634,149.0257334,150.3362229,149.5075335
-98.75913739,-93.61474941,2317.418019,-77.74012196,2472.24359,4.743172202,1097.7547,822.8161821,1687.162714,2766.02061,59.17586578,1676.467328,2347.59957,3146.903236,3973.963275,0.77115969,1.483299489,1.923462615,-0.053081197,-2.031861985,-210.3663947,151.184568,149.4750799,150.7448963,149.9578977
-99.75215356,-92.39672876,2319.097131,-79.26604945,2483.734339,4.732725751,1115.244735,818.350727,1731.444586,2734.480742,59.7727554,1671.670574,2350.265928,3152.101922,3983.635832,0.764420166,1.481027626,1.923373026,-0.051396403,-2.025319883,-209.9423077,151.6168681,149.8971464,151.1770725,150.3812497
-100.7476272,-91.35449604,2314.788663,-80.8500272,2485.130364,4.656941355,1123.928357,803.8416916,1772.141281,2702.406177,60.3731665,1662.310661,2345.379327,3160.132371,3999.108947,0.764406348,1.481894,1.931853249,-0.045466994,-2.013948904,-209.5426475,152.0405718,150.2954356,151.6001105,150.7810191
-101.7446366,-90.7847236,2310.985288,-82.24185006,2479.990197,4.528592523,1124.939105,785.4486897,1795.704858,2665.016435,60.97601301,1655.724426,2339.771572,3167.749975,4010.317308,0.767957322,1.484333957,1.94374778,-0.039125437,-1.998915949,-209.1642283,152.4414326,150.6730775,152.0002704,151.1602833
-102.7440262,-90.82176168,2312.019165,-83.29774794,2467.746007,4.362243816,1118.194236,769.4171766,1789.418431,2606.546574,61.5812159,1656.357365,2339.618494,3167.247258,4009.470483,0.770802134,1.485817591,1.953307857,-0.037008296,-1.978336334,-208.8044952,152.8052614,151.0324505,152.3639714,151.521429
-103.7483055,-91.39255155,2321.003062,-83.95105344,2454.222494,4.171661123,1106.986555,756.9742841,1752.746435,2533.895616,62.18976116,1666.611415,2348.989703,3155.659911,3993.012103,0.769038538,1.483839373,1.957190644,-0.042219564,-1.957233994,-208.4617811,153.1315269,151.3747935,152.6908415,151.8654184
-104.7603043,-92.5084359,2333.367622,-84.31956206,2441.988354,3.966276056,1090.984911,749.7631034,1688.884165,2448.127928,62.80300416,1685.933444,2368.489711,3133.888335,3962.530582,0.760450728,1.476981995,1.953411576,-0.055634338,-1.937267643,-208.135352,153.4172151,151.7005158,152.9779355,152.1927482
-105.7822734,-93.22965486,2349.869339,-84.35566628,2433.195038,3.752186299,1073.16749,747.124119,1606.522015,2351.779351,63.4220856,1711.710091,2396.320856,3104.854669,3922.009269,0.744746364,1.464913861,1.942475147,-0.076769514,-1.918976046,-207.825286,153.6742628,152.009292,153.2367395,152.5029317
-106.8162881,-93.49190171,2368.882701,-84.2412926,2428.193243,3.529170389,1061.380801,746.739847,1532.912495,2245.351743,64.04822226,1739.16767,2429.866238,3074.212938,3882.723405,0.723602612,1.447998299,1.927102645,-0.10255568,-1.900988056,-207.5320605,153.9411693,152.3005443,153.5046626,152.7957783
-107.861321,-92.99672412,2376.292402,-84.54610356,2421.202881,3.293514711,1059.281299,741.0685959,1486.239725,2136.250447,64.68084046,1763.785307,2462.845124,3048.212728,3849.896029,0.700124934,1.428588759,1.912576674,-0.128457747,-1.883439001,-207.2554198,154.2317882,152.5746,153.7952472,153.0716269
-108.9134154,-91.2240519,2379.220459,-85.21611824,2413.849037,3.044075499,1071.492653,728.4899864,1470.055413,2029.270107,65.31753193,1782.866837,2490.823212,3030.155876,3826.780797,0.677561901,1.409191206,1.902076643,-0.152079333,-1.865630558,-206.9935482,154.560479,152.8335409,154.1222722,153.3327094
-109.9705651,-88.58982782,2375.926378,-86.52237148,2404.228796,2.780040021,1101.780195,707.2271195,1495.351274,1933.419088,65.95704414,1793.818962,2509.914316,3022.68085,3814.534499,0.658964469,1.392311601,1.898381867,-0.169862471,-1.848126884,-206.7428459,154.9384587,153.0814517,154.4967323,153.5827195
-111.0277746,-86.35004623,2352.193718,-88.41792855,2387.915889,2.510984861,1117.22975,676.8384286,1522.400493,1848.053169,66.59615547,1798.617694,2519.108027,3022.933938,3811.745215,0.6460863,1.379014042,1.902404571,-0.181597454,-1.829419744,-206.4980176,155.2971816,153.3236984,154.8520026,153.827365
-112.0818667,-84.97492456,2330.984233,-89.62836012,2363.977274,2.26005481,1111.244529,644.5277908,1515.572264,1772.628044,67.23260942,1804.519102,2524.016852,3023.365713,3809.894273,0.637263918,1.368864085,1.909941635,-0.192162322,-1.810897985,-206.2540127,155.6058496,153.5656187,155.1585224,154.0715372
-113.132892,-84.55075045,2313.078456,-89.64269727,2334.901394,2.044495151,1089.518537,620.5038418,1472.645085,1708.841612,67.86631345,1816.981842,2531.740181,3016.057527,3799.727617,0.628620845,1.359450944,1.914118244,-0.205485006,-1.796515767,-206.0079183,155.8659239,153.8099857,155.4180896,154.317955
-114.1809398,-84.66081047,2297.319317,-88.58991088,2304.338911,1.870778847,1064.514042,606.3474157,1404.10563,1652.209118,68.49740508,1837.177286,2545.402401,2999.935454,3777.957592,0.616931713,1.348937223,1.911846913,-0.223994497,-1.787107268,-205.7592088,156.0958995,154.056939,155.6493889,154.5666342
-115.2258984,-85.50212198,2275.642687,-87.23096076,2274.973029,1.738642011,1033.002382,596.9169846,1314.406862,1600.163922,69.12597246,1863.121414,2563.818991,2977.555731,3746.892739,0.601015409,1.336944004,1.904231117,-0.247073681,-1.782257291,-205.5089329,156.2828463,154.3053853,155.8400248,154.8163279
-116.2645946,-86.44947459,2244.051181,-85.17914865,2246.366762,1.647967205,986.1031108,587.6705715,1200.346175,1552.366508,69.75022885,1893.912431,2586.559495,2950.520159,3710.733852,0.580777911,1.322257635,1.892703677,-0.274882083,-1.781509339,-205.25924,156.4239,154.5528907,155.9867409,155.0648371
-117.2976862,-86.67819371,2219.500506,-82.60002466,2219.609833,1.590319511,950.551358,579.996138,1101.19439,1507.701396,70.37073372,1926.465955,2612.13782,2923.037056,3674.124183,0.557110068,1.305326691,1.877877508,-0.304776265,-1.783729459,-205.0132776,156.583412,154.7963827,156.1507674,155.3089298
-118.3251558,-85.79477708,2195.267884,-80.77280293,2195.718778,1.546579602,937.1088841,568.6692776,1046.136271,1465.283488,70.98770296,1954.816843,2634.580567,2902.605212,3643.208864,0.532949993,1.288508061,1.864135449,-0.331334916,-1.786225929,-204.7736401,156.7870441,155.0333652,156.356559,155.5463131
-119.3461273,-84.17346229,2170.481807,-80.08955415,2174.128357,1.502353529,943.0924029,552.0174373,1032.929162,1424.422446,71.60075785,1974.557728,2648.120329,2893.92006,3623.784989,0.512209609,1.275349692,1.85521805,-0.350991706,-1.785688245,-204.5407909,157.0255841,155.2637114,156.5953267,155.7769377
-120.3593987,-82.10700682,2145.663527,-79.98941235,2148.176665,1.453253562,957.6944776,532.2279986,1043.761257,1388.280579,72.2092158,1985.048472,2650.987493,2896.057799,3617.117575,0.497680533,1.267327833,1.85237301,-0.363415086,-1.781333213,-204.3131791,157.2856179,155.489235,156.8545013,156.0025661
-121.3641168,-80.07674576,2121.441008,-80.31459209,2125.402817,1.40136901,975.2078232,512.5269576,1069.450021,1359.381583,72.81254261,1987.914669,2645.141806,2905.155759,3619.874768,0.490161509,1.264667333,1.854841436,-0.368782452,-1.773797955,-204.0882356,157.556805,155.7127326,157.1241242,156.2259684
-122.3609345,-79.01312278,2098.945128,-80.7402456,2102.906924,1.354965424,976.8082704,496.7021603,1079.143064,1339.780179,73.41106109,1988.035299,2635.160069,2914.874996,3625.975671,0.488269567,1.266126817,1.859994932,-0.37015497,-1.765154367,-203.8631595,157.7944845,155.9369884,157.3611726,156.4500312
-123.3510601,-78.90897323,2079.431283,-80.29696385,2081.046148,1.325587084,959.4206175,487.5248745,1057.152838,1327.423634,74.0054124,1990.882269,2627.629569,2918.519952,3628.148552,0.48869805,1.268757045,1.864105496,-0.372335618,-1.75765187,-203.6365279,157.9925084,156.1633245,157.5601899,156.675994
-124.3362227,-79.98965671,2063.41735,-79.17250158,2060.807895,1.319516011,919.341931,485.1986868,999.6037611,1318.181701,74.59659787,2000.052851,2627.791766,2911.977865,3621.306025,0.487683945,1.269668643,1.864155733,-0.377903913,-1.752970808,-203.4090238,158.1341635,156.3907503,157.7045678,156.9028618
-125.3186119,-81.56738635,2050.804323,-76.49912802,2043.108066,1.338188213,863.9965587,487.6385468,907.1004666,1306.824092,75.18592684,2017.326101,2638.66012,2893.4292,3603.236824,0.481973506,1.266142755,1.858466122,-0.391237815,-1.751862216,-203.1835127,158.2357635,156.6159819,157.8119693,157.1274453
-126.2995821,-82.57575809,2040.268172,-74.30411454,2028.166275,1.370989288,820.8253505,489.025685,822.0000765,1288.560681,75.77429284,2039.410105,2658.478765,2867.41913,3576.066118,0.470452323,1.258222887,1.848392954,-0.409433017,-1.753313692,-202.9642638,158.347902,156.8345914,157.9301574,157.345395
-127.2778471,-82.33208791,2027.839135,-73.03326188,2028.068436,1.399611303,800.7619263,482.379462,770.4099902,1261.18074,76.3610664,2060.175493,2680.667386,2842.690609,3547.373195,0.455086068,1.248013734,1.837979765,-0.427104526,-1.754777224,-202.7546738,158.4925443,157.0430703,158.0785219,157.5531655
-128.302368,-85.0198336,2167.744243,-78.55002285,2239.179788,1.415934973,799.3165056,452.7004888,752.4809779,1211.926038,76.97569293,2070.95395,2701.618673,2822.169585,3526.166832,0.4395917,1.23790222,1.834245088,-0.440523873,-1.752546165,-202.5553728,158.6671536,157.2415807,158.2544688,157.7487791
-129.4409087,-90.01035282,2388.379789,-87.14378334,2479.713798,1.432031857,800.4932552,412.2820189,748.9512124,1151.988342,77.65873816,2059.557941,2733.562147,2792.884385,3526.742678,0.426550824,1.22739116,1.837662384,-0.449049213,-1.747591564,-202.3631681,158.8588427,157.433032,158.4462198,157.9376593
-130.7087273,-95.50003908,2599.700423,-95.86896696,2728.183646,1.462106727,799.5268871,377.1741729,750.0521319,1099.288664,78.41924251,2026.334291,2782.500479,2748.430371,3553.803563,0.416494196,1.215424309,1.845689496,-0.452043373,-1.745369802,-202.1740637,159.058142,157.6207192,158.6445777,158.1245467
-132.0928754,-100.8463077,2773.935898,-103.1135989,2948.839542,1.517437475,782.4382809,346.3100985,735.8505981,1070.083354,79.24933921,1980.617575,2843.520844,2692.406385,3597.734165,0.408764132,1.201210927,1.858598551,-0.450133238,-1.751787766,-201.9842691,159.2271582,157.8078391,158.8137564,158.3138643
-133.5794521,-107.1847971,2904.511171,-107.987475,3123.585482,1.612113622,732.2371035,325.2504509,676.5176026,1062.539198,80.14054903,1936.727558,2905.849256,2629.444185,3641.174153,0.401318135,1.183568633,1.872614064,-0.447588482,-1.767950116,-201.7917711,159.3230367,157.9962784,158.9128888,158.5075967
-135.1416666,-113.6610423,3010.345534,-109.6028216,3220.025709,1.75347689,655.66791,313.8190835,572.5408958,1055.727934,81.07668097,1908.160705,2963.336087,2563.258063,3667.69378,0.39087223,1.161679986,1.883772077,-0.4484255,-1.789093595,-201.5981568,159.3464283,158.1844768,158.9423684,158.703665
-136.7596458,-117.2073131,3079.761933,-109.342777,3280.42107,1.934562153,563.4005033,309.2764481,445.36043,1045.690679,82.04579628,1902.439125,3013.291847,2498.705119,3667.109995,0.374418528,1.133798085,1.888732311,-0.454346265,-1.814300921,-201.4083361,159.3167265,158.3678955,158.9177215,158.8962337
-138.4166499,-121.1787498,3132.336177,-107.9163553,3302.272349,2.135430021,474.0988304,309.8982742,314.8903778,1032.070716,83.0379817,1919.348043,3054.559678,2441.199029,3639.771503,0.350887059,1.101483775,1.885620138,-0.46800188,-1.842356496,-201.2287418,159.2695446,158.5406342,158.8766279,159.0779638
-140.0976204,-123.7155474,3164.337889,-106.3277569,3295.505932,2.32391283,412.0844225,311.6867137,219.4170132,1009.98566,84.04454213,1949.785796,3084.021165,2398.295356,3595.39182,0.322462819,1.068689412,1.876467509,-0.484912145,-1.868326503,-201.0660224,159.2568125,158.6964165,158.8684562,159.2417849
-141.7897154,-124.3643908,3173.422847,-105.5291538,3273.653569,2.46428566,391.2224772,309.7253367,179.7183864,978.968391,85.05825709,1980.994183,3097.504414,2376.993122,3548.918112,0.294253913,1.040982486,1.866456213,-0.499414422,-1.887082922,-200.9249128,159.3052431,158.8311802,158.9189451,159.3831376
-143.4722703,-122.9534282,3140.04804,-103.844285,3169.809321,2.523990022,407.8208644,315.7146035,191.9218846,982.9441997,86.06722233,2005.381522,3089.535584,2381.226739,3512.446871,0.272207526,1.023479315,1.85642581,-0.507296745,-1.906337822,-200.8071396,159.407055,158.9436112,159.0209529,159.5006728
-145.0994115,-119.2107856,3015.114899,-99.48443337,2979.740373,2.469108435,442.3078099,325.5633807,232.5176496,1014.269855,87.04436325,2027.743404,3048.590548,2418.976636,3488.123325,0.261480035,1.019862961,1.85093499,-0.50655383,-1.919324988,-200.7136286,159.5230228,159.0329714,159.1360974,159.594023
-146.6132805,-112.0802789,2779.349611,-92.24182153,2700.474377,2.295026887,462.8523548,312.2313453,263.1949598,1000.998715,87.95487726,2052.189036,2980.298675,2480.125162,3470.647186,0.263071815,1.029141001,1.858096069,-0.500514416,-1.903282069,-200.6449485,159.5977956,159.0995871,159.2102792,159.6634495
-147.9867532,-103.8633548,2474.1303,-84.79972589,2468.321255,2.040297192,418.2325077,257.5285779,217.4886505,950.3041875,88.78177711,2090.868847,2912.248604,2536.164181,3440.513819,0.269738075,1.042332547,1.876468452,-0.501027199,-1.868644262,-200.5998167,159.5309879,159.1448921,159.1451515,159.7090473
-149.2299195,-97.68915381,2254.652666,-74.25784334,2230.015422,1.769566506,276.6095876,184.8913676,48.29930664,846.9280653,89.53026816,2161.091708,2879.036752,2556.554696,3375.030627,0.267001196,1.040902719,1.886666596,-0.52696792,-1.825234867,-200.5771207,159.3050242,159.1696519,158.9218144,159.7313196
-150.3674992,-90.88328342,2076.298445,-68.70601359,2079.298084,1.520950069,67.09168178,103.4036374,-194.928623,725.4368589,90.21485368,2265.886797,2904.128475,2530.398955,3263.263745,0.240839193,1.013681079,1.875832928,-0.582556161,-1.795998235,-200.5802632,158.9649845,159.1683542,158.5806572,159.7250278
-151.4411809,-93.06131703,1987.970912,-60.98952106,1981.289267,1.299834534,-180.1718962,15.44087826,-471.0960214,592.8992418,90.86060617,2393.212752,2986.151136,2461.878148,3115.524403,0.184765233,0.9564819,1.841269309,-0.668524718,-1.787571734,-200.6155297,158.5847906,159.1336837,158.1952588,159.6834299
-152.4771995,-90.53139694,1938.606574,-57.03886149,1927.001882,1.07609284,-410.3906057,-93.98712868,-673.2903042,450.2697036,91.48352172,2506.458745,3102.874712,2369.21552,2958.572223,0.1029265,0.876470702,1.794129605,-0.765837828,-1.795970519,-200.6908631,158.2587574,159.0564251,157.8564009,159.5987277
-153.4963048,-88.86267664,1916.554547,-55.88595965,1907.028204,0.800044027,-556.8134326,-234.6204566,-756.8892227,302.132338,92.09624293,2556.554887,3222.14487,2206.554667,2822.502806,0.008006966,0.79133235,1.750000054,-0.855166307,-1.811801917,-200.8104765,157.9863312,158.9324985,157.5760623,159.4676884
-154.5121294,-87.1745357,1913.292189,-57.84425883,1912.514426,0.455211492,-658.628113,-403.5721221,-797.6543658,154.5736292,92.70678096,2644.437029,3315.488092,2135.454607,2726.516198,-0.084268371,0.70710831,1.721544127,-0.932723165,-1.824485196,-200.971942,157.7636755,158.7652391,157.3471817,159.2941087
-155.5358738,-84.51341372,1924.640253,-61.73889994,1932.318967,0.053811547,-716.9812019,-586.280837,-816.9630746,12.73530358,93.32151734,2701.9319,3377.744562,2105.083752,2673.403181,-0.163067339,0.639569808,1.712300618,-0.998776906,-1.828061908,-201.1688514,157.5668094,158.5624669,157.1482489,159.0860749
-156.5742369,-81.8694612,1940.10661,-65.14120606,1955.68587,-0.377683561,-771.8278238,-762.6221444,-842.9864851,-118.7608114,93.94420447,2738.641701,3409.374016,2082.910712,2648.426631,-0.226590228,0.585317358,1.715890585,-1.05353814,-1.824133348,-201.3927642,157.3432719,158.3333418,156.9230053,158.8527253
-157.6203983,-80.01824795,1953.010118,-66.33166114,1947.022045,-0.810106049,-856.8260712,-899.5024426,-890.2259718,-230.5327774,94.57070121,2769.457991,3371.739108,2052.272473,2549.153128,-0.280098233,0.534847719,1.71313747,-1.101232305,-1.818431605,-201.6361555,157.0661553,158.0870492,156.6418098,158.6008345
-158.6786766,-79.04962232,1980.280504,-66.69297717,1971.590413,-1.222208149,-977.8624594,-1035.88235,-956.2283744,-328.0802089,95.20374048,2800.715506,3409.965431,2004.874293,2506.822153,-0.330094507,0.482359177,1.710226511,-1.145654151,-1.813194715,-201.8949815,156.72871,157.8272336,156.2985465,158.3330784
-159.7475546,-78.85824678,2000.001646,-66.1874015,1972.396612,-1.598642081,-1124.78649,-1177.050638,-1024.246772,-410.0737758,95.84266087,2836.115876,3493.848921,1944.692355,2493.977606,-0.381232284,0.425421372,1.709607587,-1.188362392,-1.816899343,-202.1675257,156.3517875,157.5529261,155.915046,158.052659
-160.8209342,-79.5382992,2010.442777,-66.30469406,1974.234894,-1.941123928,-1260.818967,-1317.626734,-1066.267825,-477.5475449,96.48398367,2876.755393,3589.347439,1881.445434,2479.369071,-0.435396962,0.364489204,1.710198341,-1.230355499,-1.831687669,-202.4534458,155.9885225,157.2637016,155.5459387,157.7603013
-161.8954712,-79.55723852,2013.222626,-67.1722176,1968.952825,-2.263317571,-1361.998349,-1449.204863,-1079.119751,-533.1608442,97.12572804,2917.179513,3668.905528,1826.604918,2452.703247,-0.490468,0.304922502,1.710994781,-1.270918653,-1.853569854,-202.7517156,155.6573354,156.9606472,155.2113864,157.4565569
-162.9687901,-78.87506185,2010.967071,-68.3554051,1960.584915,-2.574274281,-1424.035983,-1564.62733,-1080.190223,-579.4183581,97.76645918,2948.805724,3719.305527,1788.297123,2419.190434,-0.541798777,0.252362022,1.711926433,-1.308915816,-1.876019178,-203.059965,155.3557998,156.6471587,154.9088462,157.1434348
-164.0368639,-77.29405501,1977.912709,-69.30406926,1940.398817,-2.875083431,-1461.233579,-1661.828095,-1080.099188,-621.2180071,98.40379988,2968.938566,3741.555974,1762.2574,2386.704859,-0.585442564,0.209368109,1.713132881,-1.341804951,-1.893225856,-203.3750612,155.0662515,156.3269911,154.6201828,156.82389
-165.0738328,-73.60458745,1871.154256,-68.23815831,1870.345489,-3.155266875,-1502.996025,-1743.767671,-1095.056903,-666.0745471,99.02242013,2987.408726,3742.727898,1750.604569,2356.165894,-0.620042418,0.17463476,1.714135882,-1.368970804,-1.901717394,-203.6934949,154.7556359,156.0041451,154.3099312,156.5015141
-166.025025,-68.61602623,1629.796935,-63.59244143,1695.360041,-3.388056394,-1600.708861,-1818.84752,-1146.907528,-720.9830153,99.58997396,3022.616624,3732.585944,1752.038888,2316.949704,-0.648402742,0.142897655,1.712879524,-1.393080348,-1.902164724,-204.0123032,154.3595992,155.6811123,153.9111066,156.1792417
-166.8128207,-98.14136777,1337.394138,-80.43010943,1406.246199,-3.540453243,-1806.736069,-1874.139411,-1245.484028,-760.5031426,100.0605057,3099.021175,3719.754708,1762.572252,2249.366681,-0.677778212,0.103638967,1.699529135,-1.420748601,-1.907683906,-204.3311068,153.8400745,155.3591215,153.3833233,155.8567866
-167.3743166,-206.0849022,1047.132724,-159.8696472,1110.08327,-3.623381319,-2053.743355,-1919.420568,-1343.166045,-768.5332818,100.3962257,3224.428274,3707.546752,1785.671616,2141.282565,-0.714917604,0.056732572,1.671987629,-1.456935587,-1.926214898,-204.6557058,153.2837804,155.0326004,152.8166555,155.5269882
-167.6665223,-422.4553529,765.2628567,-337.2722151,840.6807303,-3.680868715,-2301.183663,-1966.497761,-1436.749768,-770.6851685,100.5707043,3383.22205,3693.182629,1831.286095,2005.982518,-0.760316922,0.007690544,1.634475264,-1.50316881,-1.948254322,-204.9946731,152.7253767,154.6930204,152.2473181,155.1805811
-167.6220026,-773.0209771,481.7898321,-651.0749958,577.5370189,-3.752212509,-2501.26261,-2019.522887,-1537.550675,-772.5051465,100.542858,3565.001219,3666.954414,1911.273207,1861.448259,-0.809794077,-0.036074891,1.592538029,-1.561255978,-1.967150336,-205.3557956,152.2235818,154.3327645,151.7392107,154.8096858
-167.1651945,-1244.869099,194.4648502,-1074.107875,312.0227473,-3.886929451,-2612.542973,-2075.277147,-1566.252993,-784.9993638,100.2665025,3751.471455,3615.266686,2034.899525,1717.184344,-0.857046981,-0.063426052,1.550578111,-1.613726384,-1.974166215,-205.7445523,151.7839797,153.9466474,151.2958252,154.4091648
-166.2410225,-1775.517259,-93.31371438,-1584.860623,49.42789536,-4.110642929,-2667.39495,-2124.612583,-1584.9434,-796.6311352,99.70800372,3935.692422,3526.969698,2186.563273,1576.737498,-0.89561922,-0.073389558,1.510446686,-1.663441271,-1.967148549,-206.1614212,151.3755141,153.534988,150.8889686,153.9789862
-164.8495438,-2290.488962,-370.9451354,-2055.719365,-194.6686282,-4.44118622,-2675.612054,-2144.671044,-1521.497209,-794.6898972,98.86675381,4108.869667,3403.417186,2356.973056,1442.987979,-0.921411236,-0.063970447,1.467501917,-1.694777285,-1.947049567,-206.6046874,150.9649055,153.0999712,150.4809167,153.5210489
-163.0462122,-2710.254826,-617.5180985,-2445.758074,-414.0451198,-4.877420605,-2694.385803,-2152.276761,-1438.600168,-798.4095728,97.77552524,4257.233443,3260.080427,2528.120271,1328.757537,-0.931719932,-0.03809632,1.428625808,-1.710766158,-1.908568169,-207.0701302,150.4794923,152.6463415,149.9968508,153.0394988
-160.9188015,-2994.838384,-829.0503763,-2716.10517,-579.0683784,-5.387025986,-2782.99259,-2155.838787,-1391.063158,-781.9446784,96.48705414,4375.642243,3116.431632,2671.26886,1238.143103,-0.928909684,-0.004133814,1.395387976,-1.716347764,-1.862685717,-207.5540236,149.8452542,152.1773631,149.356716,152.538882
-158.5651502,-3113.98333,-1065.788228,-2858.560874,-749.4736601,-5.937464788,-2982.498612,-2154.658357,-1381.739548,-761.0480302,95.06031409,4465.350309,3007.23371,2762.662797,1159.799379,-0.921086132,0.021650143,1.36148143,-1.718284451,-1.815763242,-208.0563582,149.076438,151.6917461,148.5737909,152.0194936
-156.0736448,-3115.25183,-1249.622697,-2799.085287,-856.6823276,-6.513869374,-3189.401384,-2185.962029,-1506.040982,-720.2053232,93.54839307,4528.436227,2957.909192,2763.679398,1097.294892,-0.916673535,0.04224721,1.334555768,-1.741947222,-1.781400076,-208.5819862,148.2497163,151.1833926,147.7289976,151.4765936
-153.612224,-3031.384017,-1348.973234,-2289.397492,-928.086285,-7.085614585,-3330.295814,-2289.226869,-1876.089059,-698.8214375,92.05282386,4546.993152,2996.892497,2597.022128,1078.729693,-0.921151141,0.054405552,1.327462388,-1.8246836,-1.755243826,-209.1380477,147.5284592,150.6432195,147.0000346,150.9040466
-151.3310125,-2861.706031,-1382.539706,-1679.247161,-985.7996504,-7.625159781,-3431.456846,-2481.491015,-2140.487841,-720.4256272,90.66473842,4533.732159,3138.190071,2452.152117,1104.455008,-0.940053319,0.045898754,1.34562312,-1.906254587,-1.737067944,-209.7293928,146.9583948,150.0642287,146.4361,150.298738
-149.1967194,-2635.885182,-1345.287588,-1618.568862,-1007.316645,-8.168267462,-3519.74015,-2747.867656,-2087.979271,-772.0431528,89.3630995,4533.669808,3338.948197,2395.443554,1138.251856,-0.974587081,0.012112559,1.386353675,-1.94281454,-1.732877855,-210.3546697,146.5090394,149.4464398,145.998153,149.6627968
-147.1599149,-2382.058282,-1254.134944,-1672.170707,-984.0275752,-8.733180713,-3538.50392,-3027.955756,-1951.768068,-842.5878794,88.11747057,4537.151181,3533.076809,2345.72897,1161.016012,-1.01780383,-0.03201778,1.436877631,-1.978033138,-1.738280721,-211.0096365,146.2145001,148.793961,145.7243325,149.0000033
-145.2521698,-2115.041231,-1133.776682,-1680.370263,-925.0086517,-9.318460716,-3463.84444,-3260.877799,-1818.21572,-926.5716954,86.94672564,4526.119133,3682.62468,2291.157856,1178.323627,-1.060712718,-0.070339341,1.482908303,-2.016767108,-1.744641994,-211.6876242,146.0036274,148.1142641,145.5363598,148.3164531
-143.4953068,-1866.604605,-1012.243313,-1624.139703,-844.027672,-9.901846167,-3391.260305,-3440.661597,-1697.923182,-1020.831195,85.86485228,4500.479257,3781.416362,2242.261861,1199.929864,-1.095391027,-0.109986564,1.525564979,-2.051978251,-1.744241963,-212.380089,145.8424568,147.4175897,145.3913354,147.6204248
-141.9086371,-1649.245374,-907.1853464,-1519.894397,-760.8470951,-10.48078131,-3177.939585,-3579.588233,-1619.616055,-1117.992033,84.88366178,4461.298651,3849.583793,2204.292468,1232.245392,-1.117618907,-0.117417449,1.568883413,-2.078161024,-1.734904494,-213.0769333,145.6153493,146.7156476,145.1737349,146.921879
-140.4666184,-1447.046304,-820.3938486,-1394.955153,-688.1874199,-11.00204207,-3022.700414,-3677.655768,-1592.693192,-1218.54212,83.99055498,4423.229693,3901.127328,2182.52088,1281.253199,-1.126031195,-0.115794947,1.612194565,-2.093107337,-1.715003809,-213.7654587,145.2663967,146.021816,144.8275324,146.2337388
-139.1498887,-1289.676009,-747.5718575,-1260.544171,-623.4732866,-11.42138029,-2939.090262,-3758.934375,-1596.471701,-1311.239765,83.17665566,4364.588649,3950.859754,2156.287362,1335.70881,-1.124971264,-0.108929769,1.658859472,-2.098698837,-1.692257116,-214.4355588,144.8001872,145.346415,144.3636152,145.5659787
-137.9298305,-1169.603121,-686.8305943,-1153.825733,-565.2227067,-11.69803345,-2959.159872,-3834.824759,-1599.445328,-1380.682594,82.42756252,4345.366012,4010.072012,2110.613186,1381.698646,-1.12139158,-0.112288511,1.706616284,-2.095895059,-1.677472739,-215.0799631,144.2636822,144.6966457,143.8273238,144.9252235
-136.7748909,-1067.637418,-644.1732532,-1079.103836,-518.3173908,-11.79874902,-2952.862637,-4048.852103,-1620.862698,-1424.28693,81.72670764,4359.009509,4081.52277,2092.349198,1415.622896,-1.119768337,-0.105454331,1.795707346,-2.094488636,-1.674244014,-215.6942937,143.6958669,144.0770059,143.268935,144.3151204
-135.6703141,-1006.70997,-596.2982702,-1001.305611,-482.5534947,-11.71322074,-3042.59472,-4108.014705,-1567.525675,-1444.003323,81.06616584,4396.075405,4163.221685,2085.444051,1437.682182,-1.12271143,-0.114638874,1.833450231,-2.083909598,-1.683138695,-216.2720586,143.1221113,143.493043,142.6899941,143.7414044
