Time, Alpha_L1, Alpha_L2, Alpha_R1, Alpha_R2, CamberL1, CamberR1, Fx_Air  , Fx_L1   , Fx_L2   , Fx_R1   , Fx_R2   , Fy_Air  , Fy_L1   , Fy_L2   , Fy_R1   , Fy_R2   , Fz_Air  , Fz_L1   , Fz_L2   , Fz_R1   , Fz_R2   , MuX_L1  , MuX_L2  , MuX_R1  , MuX_R2  , MuY_L1  , MuY_L2  , MuY_R1  , MuY_R2  , Steer_SW
       37.025, 1.75858077422, 6.11736698872, 2.81014343074, 6.25772696038, -2.25138591908,   -3.58204105, -216.482934884, -3396.99300412, -1337.39432885, -3387.50584613, -814.827160561, -29.0828019489,  -3912.153113, -4087.90438472, -2296.26121408, -817.91358217, 128.674780432, 8067.00361243, 4461.18719759,  4028.0401033, 1102.25939769,             1,             1,           1.1,          1.05,             1,             1,           1.1,          1.05, 7.09499500961
        37.05,   1.558166117, 6.12285862319, 2.60975257042, 6.25436355066, -2.20622444006, -3.62291251856, -213.256888922, -3374.64125465, -1322.12648445, -3380.07567721, -800.076805334, -28.7869545617, -3874.4482114, -4240.69827328,   -2320.82523, -729.260798379, 126.746849822, 8665.34925835,  4615.0365237, 4120.55426227, 1035.14156165,             1,             1,           1.1,          1.05,             1,             1,           1.1,          1.05, 11.0598381786
       37.075,  1.3901033882, 6.10332336964,  2.4422809774, 6.22745027941, -2.16533108108, -3.66015036872, -210.037175666, -3342.46062015, -1307.19322898, -3355.50672958, -780.511804454, -28.3380259566, -3750.12010822, -4354.66017623, -2354.98716031, -924.083150493, 124.834333572, 9170.91510932, 4731.25044056, 4229.56209754, 1101.45557802,             1,             1,           1.1,           1.1,             1,             1,           1.1,           1.1, 14.6962889262
         37.1, 1.36584194939,  6.0171217175, 2.42398990144, 6.13294444775, -2.15011871315, -3.67505272381, -206.847849441, -3291.6297665, -1294.70943933, -3255.53986628, -712.683427365, -27.6896489523, -3549.95670149, -4412.44589513, -2310.79859511, -1180.99897918, 122.955256686, 9262.11178481,  4798.4154262, 4186.80957023,  1263.6339197,             1,             1,           1.1,           1.1,             1,             1,           1.1,           1.1, 16.1992770183
       37.125, 1.47469345377, 5.86428266038, 2.51601269977, 5.97164538094, -2.16484592564, -3.66229635238, -203.669216106, -3253.50716806, -1285.35608535, -3230.2655399, -832.070544508, -26.8336469018, -3510.60889098, -4413.80795521, -2272.54793397, -1329.52369542, 121.098071624,  9065.5570878, 4816.96122664, 4071.54211766, 1438.41563015,             1,             1,           1.1,           1.1,             1,             1,           1.1,           1.1, 14.5695043258
        37.15, 1.60270112968,  5.6519846107, 2.63245406741, 5.75074688802, -2.19582684945, -3.6341917294, -200.448944752, -3224.49235769, -1279.63118611, -3209.22648107, -970.378581952, -25.7350367267, -3583.40526312, -4363.87446985, -2305.06685761, -1399.97990999, 119.233181455, 8676.47991516, 4787.51257567, 4028.63102759,  1562.3640548,             1,             1,           1.1,           1.1,             1,             1,           1.1,           1.1,   11.97398356
       37.175, 1.65732908537, 5.39130136339, 2.67829517754, 5.48010114058, -2.22432535243, -3.60788381514, -197.203697301, -3204.6915002, -1275.05199177, -3196.97966367, -1064.3080273, -24.4413485796, -3586.01904972, -4286.51765685, -2295.81178805, -1399.53561842,  117.36624068, 8248.20664707, 4747.25247415, 3982.77997001, 1614.55294791,             1,             1,           1.1,           1.1,             1,             1,           1.1,           1.1, 9.52764923484
         37.2, 1.66351342671, 5.09837387694,  2.6765850637, 5.17441057277, -2.25180313097, -3.58228279903, -193.959889612, -3186.10056594, -1264.55412186, -3188.38060806, -1121.58973903, -23.0154544207, -3531.58112497, -4188.81472439, -2278.68604413, -1348.25135741, 115.507679313, 7913.54130562, 4693.75970473, 3955.37546544, 1612.41946983,             1,             1,           1.1,           1.1,             1,             1,           1.1,           1.1, 7.18140637753
       37.225, 1.58598564521, 4.78738692733, 2.59305690068, 4.86188187783, -2.27080094576, -3.56441448908, -190.746277207, -3175.30263989, -1254.93759514, -3183.40482497, -1088.21314423, -21.5201816169, -3481.38293247, -3999.71540333, -2265.14188539, -1168.99797123, 113.669591206, 7756.92839032, 4558.41241003, 3964.57894288, 1468.98341072,          1.05,             1,           1.1,           1.1,          1.05,             1,           1.1,           1.1, 5.32908321134
        37.25, 1.46395972862,  4.5031928339, 2.46793765479, 4.56986089813, -2.28316418327, -3.5531273393, -187.599496087, -3165.29996878, -1243.84919914, -3182.72758236, -1059.02043515, -20.0326616082, -3342.73313411, -3882.25121183, -2263.88635642, -901.943032663, 111.868344885, 7777.19371824, 4508.70309716, 4018.71768897,  1273.6716006,          1.05,             1,           1.1,           1.1,          1.05,             1,           1.1,           1.1, 4.42932916951
       37.275, 1.31521784371, 4.24214361171, 2.31948444642, 4.30126031777, -2.28999469194, -3.54780738539, -184.491921377, -3157.89422974, -1228.98469719, -3175.09567035, -1107.95429841, -18.5688830683, -3152.38764076,  -3811.788992, -2258.87630748, -774.782726774,  110.08604753, 7891.65107259,  4512.5126453, 4123.32573326,  1233.8283556,          1.05,             1,           1.1,           1.1,          1.05,             1,           1.1,           1.1, 4.04819689851
         37.3, 1.17748337334, 3.98246858425, 2.19609739971, 4.03411774432, -2.29717438427, -3.54320429479, -181.414785635, -3123.72424348, -1207.43701373, -3112.6856991, -1199.47751668, -17.1188291861, -2884.41471762, -3730.95601468, -2210.05076743, -768.033279644, 108.317889094, 7786.93485616, 4527.68550079, 4154.89576775, 1300.00070512,           1.1,             1,           1.1,           1.1,           1.1,             1,           1.1,           1.1, 3.55096515299
       37.325, 1.18280354184, 3.70688733524, 2.18990849654, 3.75208564007, -2.32848677027, -3.51549885636, -178.391553169, -3065.10343495, -1179.01836425, -3075.93441414, -1274.99751428, -15.6859353544, -2699.25762729, -3621.18174658, -2152.76522318, -854.040390686, 106.577614313, 7615.37618091, 4522.12267166, 4095.65930883, 1408.25687718,           1.1,             1,           1.1,           1.1,           1.1,             1,           1.1,           1.1, 1.15465415654
        37.35, 1.18724575161, 3.40173875191, 2.19448424024, 3.44136946458, -2.36502261788, -3.48207117388, -175.41613818, -3003.62038783, -1147.27116146, -3027.94857433, -1268.53184942, -14.1984992393, -2615.66339744, -3446.70655634, -2240.82546927, -994.323460675,  104.86504681, 7437.56474497, 4479.92952578, 4199.31509207, 1512.94694186,           1.1,             1,           1.1,           1.1,           1.1,             1,           1.1,           1.1, -2.27081770854
       37.375, 1.19660919945,  3.0630423001, 2.20830365156, 3.09714459747, -2.40872331983, -3.4419154364, -172.521313819, -2935.82487093, -1116.9604852, -2957.19747198, -1184.83873823, -12.6454505011, -2576.52878398, -3239.46122256, -2345.45019407, -1080.3953346, 103.199406214, 7304.74557389, 4423.13979287, 4310.31404361, 1578.36552394,           1.1,             1,           1.1,           1.1,           1.1,             1,           1.1,           1.1, -6.49917749536
         37.4, 1.22279200499, 2.70968916828, 2.23986590332, 2.73806306634, -2.46101590743, -3.39294885025, -169.723915642, -2859.84315032, -1098.73683854, -2876.62493569, -1112.43418454, -11.0580747698, -2583.80459371, -3055.73059367, -2446.55130482, -1069.65219636,  101.58812312, 7243.35280565, 4386.30264139, 4399.45818765, 1602.97819306,           1.1,          1.05,           1.1,           1.1,           1.1,          1.05,           1.1,           1.1, -11.6103050989
       37.425, 1.26399730224, 2.36499318279, 2.28829390362, 2.38924115941, -2.5207020911, -3.3353833313, -167.029176109, -2778.55803185, -1047.25738954, -2789.61299002, -1057.37522856, -9.47511406633, -2639.83608855, -2719.37307348, -2544.28008737, -997.439725668, 100.031770324, 7247.84199039, 4252.37361309, 4471.23144976, 1605.94618884,           1.1,          1.05,           1.1,           1.1,           1.1,          1.05,           1.1,           1.1, -17.5008297724
        37.45, 1.31851020946, 2.06968531591, 2.35359139351, 2.09725205101, -2.58481977567, -3.27151280827, -164.451907495, -2699.91834808, -1017.56006615, -2703.92895248, -964.618511766, -7.98488424638, -2726.48491462, -2389.94697157, -2639.54422905, -770.80697178,  98.535736509, 7282.48561977, 4141.25726822, 4523.23833168, 1378.63058577,           1.1,          1.05,           1.1,           1.1,           1.1,          1.05,           1.1,           1.1, -23.8949306932
       37.475, 1.39089869503, 1.84238126669, 2.43958503048,  1.8662700583, -2.65203613722, -3.20234737296, -161.967618726, -2623.70992476, -989.704225623, -2624.64167275, -975.056897655, -6.61442829232, -2832.6378816, -2191.69690107, -2742.74608695, -675.097411324, 97.0852805873, 7276.83424229, 4144.80557902, 4558.14872669, 1333.15236336,           1.1,           1.1,           1.1,           1.1,           1.1,           1.1,           1.1,           1.1, -30.6177837631
         37.5, 1.44661611976, 1.66262752412, 2.51631952325, 1.68071868662, -2.71644597688, -3.13404937525, -159.564340636, -2507.99711489, -959.944483958, -2517.03343376, -976.729995016, -5.36245959757, -2848.66344314, -2036.31983741, -2834.22823525, -679.597411195, 95.6744326399, 6998.57386074, 4220.78553453, 4576.39351851,  1417.9655146,           1.1,           1.1,           1.1,           1.1,           1.1,           1.1,           1.1,           1.1, -37.0586054428
       37.525,   1.647201666, 1.50874236748, 2.74271573944, 1.52100219813, -2.7985302057, -3.04367352999, -157.298335567, -2375.86992812, -928.544006449, -2355.80672284, -924.047517855, -4.28845841108, -2827.53515173,  -1916.411891, -2653.66918143, -681.832184254,  94.337027544, 6408.03086952, 4323.47863084, 4076.46257219, 1518.60589156,           1.1,           1.1,           1.1,           1.1,           1.1,           1.1,           1.1,           1.1, -44.7954365641
        37.55, 1.80174430752, 1.38898642539, 2.89583173484, 1.39729556064, -2.87112598064, -2.95947855457, -155.135692372, -2288.1637877, -900.068399586, -2291.84512759, -882.431691105, -3.35217788681, -2980.57721107, -1794.18858422, -2728.16390088, -659.703804149, 93.0552216589, 6073.71070484, 4397.95112185, 3993.98996063, 1570.04268618,           1.1,           1.1,           1.1,           1.1,           1.1,           1.1,           1.1,           1.1, -52.2307750028
       37.575, 1.71200597729, 1.30474745429, 2.81693099136, 1.31303923175, -2.90581005816, -2.91764178881, -153.035966912, -2229.71517228, -875.958641956, -2237.38131243,   -847.428165, -2.52974579253, -3086.86820747, -1687.74355132, -2799.69081971, -617.572687235, 91.8063591254,  6171.6592991, 4432.36637424, 4093.88721864,  1563.6532986,           1.1,           1.1,           1.1,           1.1,           1.1,           1.1,           1.1,           1.1, -55.9473851963
         37.6, 1.48350776262,   1.268915932, 2.60357102034, 1.28050551527, -2.91186161637, -2.91007742235, -150.989091987, -2170.79927127, -850.487105917, -2180.31520831, -819.185919439, -1.87750334049, -2968.16671847, -1622.03120591, -2800.0185157, -582.143175231, 90.5849128398, 6396.60633126, 4457.99857382, 4249.43133547, 1524.45974625,           1.1,           1.1,           1.1,           1.1,           1.1,           1.1,           1.1,           1.1, -56.5087891875
       37.625, 1.28973266701, 1.28036782085,  2.4314076116, 1.29668696617, -2.91242880588, -2.91008969384, -148.996195009, -2102.84269746, -824.211831026, -2111.41908427, -795.85452197, -1.42050224655, -2749.83117648, -1607.79545378, -2787.49319425, -573.913187914,  89.392743274, 6602.39485855, 4476.95183683, 4443.66455008, 1499.77272565,           1.1,           1.1,           1.1,           1.1,           1.1,           1.1,           1.1,           1.1, -56.452186815
        37.65, 1.20669212347, 1.32487720352, 2.34684322462, 1.36553112546, -2.91781819312, -2.90559721877, -147.052953139, -2037.9815661, -795.000304652, -2038.60846918, -745.370974281, -1.12605104996, -2659.88481077, -1545.79598546, -2818.31445639, -572.645352526, 88.2285975084, 7002.50855829, 4197.14766808,  4644.5134509, 1443.07687476,           1.1,           1.1,           1.1,           1.1,           1.1,           1.1,           1.1,           1.1, -57.0211838724
       37.675, 1.19651679156, 1.42063117474, 2.34141687054,  1.4738607028, -2.93119350705, -2.89177603572, -145.177325968, -1966.50808207, -772.466054424, -1972.62669705, -698.986899863, -0.990439025112, -2626.96393956, -1561.59202439, -2883.78510819, -452.632851805, 87.1039053689,  7387.9245676, 4046.50820037, 4827.41498453,  1071.3612304,             1,           1.1,           1.1,           1.1,             1,           1.1,           1.1,           1.1, -58.3865077755
         37.7, 1.28544380054, 1.55842568581,  2.4508116961, 1.61256535779, -2.95609380496, -2.86323627228, -143.328355356, -1906.8757211, -749.532785915, -1904.87775259, -763.372928901, -0.953526761281, -2703.44558445, -1728.44382768, -2959.66205095, -557.049096313, 85.9946748755, 7529.86279822, 4148.15403284, 4999.36293415, 1211.21446679,             1,           1.1,             1,           1.1,             1,           1.1,             1,           1.1, -61.0992767635
       37.725, 1.49784036639, 1.66201661117, 2.71946052191, 1.70975917791, -2.99821165681, -2.81277036479, -141.525974464, -1797.18986247, -721.357532593, -1770.82112508, -737.911728745, -0.936810341531, -2612.85868522, -1959.70613452, -2893.77613369, -759.902218402, 84.9132987666, 6785.83117471, 4386.87325376, 4612.53130653, 1543.53325173,             1,           1.1,             1,           1.1,             1,           1.1,             1,           1.1, -65.3939594165
        37.75, 1.95883986136,  1.7122764766, 3.15428162129, 1.74980130535, -3.08095392368, -2.71055197387, -139.826465082, -1696.40312243, -691.346609447, -1694.94962293, -681.850144363, -0.949558577543, -2732.88099221, -2151.79098451, -2859.70421213, -890.548322299, 83.8935024768, 5749.73827534, 4650.27365211, 4108.48734215, 1776.90218737,             1,           1.1,             1,           1.1,             1,           1.1,             1,           1.1, -73.7481961789
       37.775, 2.27508845128, 1.72382278744, 3.45538658043, 1.75047441193, -3.14565366181, -2.62709183735, -138.186673544, -1640.43973518, -664.337602875, -1633.73459145, -639.704325901, -0.901962034571, -3107.70255776, -2259.72688475, -2914.87207601, -906.768545401, 82.9098336562, 5435.51726431, 4822.83652322, 3909.39865218, 1804.73055974,             1,           1.1,             1,           1.1,             1,           1.1,             1,           1.1, -80.8066682246
         37.8, 2.30146661016, 1.73005104313, 3.48941775214, 1.75375863675, -3.17300075638, -2.58913906524, -136.586703518, -1590.37570843, -639.791913707, -1585.21626811, -605.456654031, -0.839031743715, -3334.59764323, -2311.17322252, -2838.86157063, -849.72733434, 81.9501210104, 5524.31313842, 4930.38906097, 3762.93427293, 1689.81906658,             1,           1.1,             1,           1.1,             1,           1.1,             1,           1.1, -83.691187413
       37.825, 2.18302753943, 1.76697101214, 3.37291631631, 1.79394758919,   -3.17125467, -2.58806367991, -135.031163042, -1528.2077949, -608.961097255, -1525.96659558, -572.379149883, -0.835057082637, -3376.02660788, -2337.8268384, -2727.33880111, -779.917885655, 81.0167931009, 5692.76028314, 5025.95462456,  3664.0580132, 1523.47580165,             1,             1,             1,           1.1,             1,             1,             1,           1.1, -83.0376755386
        37.85, 1.95359982366, 1.84141854161, 3.12835324715, 1.87409071178, -3.1441214253, -2.62000526482, -133.529198561, -1460.78543303, -580.929975867, -1463.21489542, -543.860194207, -0.913100772001, -3274.54407275, -2432.65568437, -2617.43958301, -722.708520861, 80.1152180559, 5889.15956325, 5104.96921157, 3632.76279364, 1392.25145624,             1,             1,             1,             1,             1,             1,             1,             1, -80.0745838661
       37.875, 1.77953299502, 1.93234609359,  2.9511302453, 2.00753214735, -3.11479883151, -2.65505536666, -132.091804205, -1390.8908862, -547.830350177, -1394.7353862, -434.299822772, -1.07956615125, -3118.29880721,  -2331.342845, -2569.28845548, -551.317633267, 79.2518364952, 6057.34559218, 4653.22203441, 3684.47499286, 1006.75327295,             1,             1,             1,             1,             1,             1,             1,             1, -76.9391464535
         37.9, 1.75231306792, 2.11239335396, 2.92600221667, 2.20820181426, -3.09834323561, -2.67475936491, -130.768355094, -1327.23015535, -522.684389934, -1327.40823603, -269.409007077, -1.41136617799, -3025.40156893, -2322.66709725, -2611.45828197, -192.274794632, 78.4554277004, 6158.07036671, 4342.52724799, 3794.62026908, 369.900136656,             1,             1,             1,             1,             1,             1,             1,             1, -75.3210311129
       37.925, 1.85550235302, 2.34607806205, 3.03986931953, 2.45336420709, -3.09991794145, -2.67302844242, -129.506066766, -1256.6235522, -496.409418175, -1258.85822565, -355.515848669, -1.80955847225, -3065.21285761, -2521.84937603, -2762.7574074, -181.140282989, 77.6944066615, 6161.77441933, 4349.27432297, 3938.46220274, 408.355891312,             1,             1,             1,             1,             1,             1,             1,             1, -76.2332422594
        37.95, 2.08430482517, 2.55135653521, 3.30882712117, 2.66071542371, -3.1246654013, -2.64275171495, -128.232763317, -1164.84409739, -464.967415344, -1159.28464508, -594.028154089, -2.15929903305, -3171.12684546, -2847.28367777, -2891.86335003, -351.886346938, 76.9264286422, 5997.85795368, 4569.29440805,  3931.6686506, 710.285590509,             1,             1,             1,             1,             1,             1,             1,             1, -79.1112844039
       37.975, 2.45471928066, 2.68130774414,  3.7091936898, 2.78392794751, -3.17573175232, -2.57656829453, -126.969547575, -1068.71893867, -430.322235192, -1055.81681229, -580.697856064, -2.41134237964, -3389.77330145, -3156.57549312, -2897.07412653, -646.311752897, 76.1651123497, 5707.83497719, 4863.80693768, 3657.43780016, 990.742017601,             1,             1,             1,             1,             1,             1,             1,             1, -84.692808191
           38, 3.00815185344, 2.73179373738, 4.31823216327, 2.82176479189, -3.25944771849, -2.46218016832, -125.785038663, -970.98724772, -398.483625598, -951.931082186, -405.271234191, -2.5436563432, -3741.73019349, -3365.00102163, -2834.76969782, -766.551873061, 75.4523887857,  5458.0081253, 5111.98265528, 3319.08922674,  1096.1318234,             1,             1,             1,             1,             1,             1,             1,             1, -93.6982855758
       38.025, 3.75828118633, 2.74889814842, 5.16804827906, 2.83092804492, -3.37565236398, -2.29455495371, -124.670195319, -882.754079274, -369.143882311, -848.708487905, -337.388443799, -2.59836847581, -4160.20939039, -3471.64892309, -2666.68391938, -722.881948708, 74.7825142448, 5289.24165577, 5255.84484206, 2946.18051804, 1025.42644734,             1,             1,             1,             1,             1,             1,             1,             1, -106.281083656
        38.05, 4.71982580981, 2.77121348474, 6.29203286585, 2.85277705239, -3.52261767868, -2.06830137352, -123.608587223, -790.008497607, -339.041527591, -746.054794364, -291.433871115, -2.62671537068, -4595.01982996, -3522.11978263, -2450.9777337, -603.866870741, 74.1449578695, 5195.01272674, 5316.66207708, 2614.09030924, 855.071784295,             1,             1,             1,             1,             1,             1,             1,             1, -122.691519187
       38.075, 5.93963303464, 2.82017083303, 7.76749443125, 2.90732888888, -3.69966927349, -1.7742633083, -122.592114529, -712.402987691, -308.20125371, -652.039824568, -249.377977795, -2.67206613119, -4841.10290066, -3565.48664889, -2241.53494529, -470.99083396, 73.5342124008, 5163.10708622,  5337.0525104, 2355.63287649, 664.105604015,             1,             1,             1,             1,             1,             1,             1,             1, -143.427728394
         38.1, 7.47895974146, 2.90021312033, 9.68762047411, 2.99837774366, -3.91041364433, -1.39166361145, -121.600344308, -664.140520707, -277.280264459, -591.200571329, -212.29483986, -2.76309482433, -4970.86789298, -3598.78620609, -2075.41307526, -366.846657562, 72.9375345334, 5181.37451631, 5295.44463762, 2192.57784488, 511.829371481,             1,             1,             1,             1,             1,             1,             1,             1, -169.490870553
       38.125, 9.23037516605, 3.01808597271, 11.9160215618, 3.14312970583, -4.13769908539, -0.931968466217, -120.629811559, -624.649791597, -247.911461725, -550.750360915, -93.1808676206, -2.93486821682, -5019.24743397, -3523.12287208, -1981.82300173, -123.659909421, 72.3521557179, 5232.01590675, 5033.39747829, 2126.13943835, 175.011108259,             1,             1,             1,             1,             1,             1,             1,             1, -199.351794907
        38.15, 10.9800409243, 3.19511090836, 14.1779343613,             0, -4.34866302454, -0.451377238077, -119.684306402, -597.975535375, -218.562615691, -554.729192856,             0, -3.21112627642, -5086.96400551, -3428.83807359, -2104.98687438,             0, 71.7796367721, 5359.91387009, 4703.20443172, 2294.37168231,             0,             1,             1,             1,             1,             1,             1,             1,             1, -229.351794907
       38.175, 12.6214371501, 3.39165808735, 16.4538797162,             0, -4.54076458055, 0.038170683391, -118.678297202, -572.437431906, -188.798606751, -543.267397452,             0, -3.49474313512, -5248.22447044, -3364.63650661, -2438.88663262,             0, 71.1701367062, 5603.95998435, 4440.60481362, 2680.89714138,             0,             1,             1,             1,             1,             1,             1,             1,             1, -259.351794907
         38.2, 14.2862272173, 3.60634188197, 18.7957145734,             0, -4.72445754926, 0.56024790314, -117.630351204, -526.803989907, -159.206801001, -482.242398115,             0, -3.8207242428, -5245.06788086, -3401.39881845, -2541.84071497,             0, 70.5339565501, 5669.58435277, 4319.19709785, 2817.71926739,             0,             1,             1,             1,             1,             1,             1,             1,             1, -289.351794907
       38.225,  15.971886279, 3.83674652268, 21.2073798451,             0, -4.89545696229, 1.11344988807, -116.56124109, -477.072841613, -130.852492635, -425.922589982,             0, -4.20761983938, -5250.17157839, -3519.20169886, -2582.37770955,             0, 69.8828340454, 5742.19884239, 4320.76440972, 2888.66135599,             0,             1,             1,             1,             1,             1,             1,             1,             1, -319.351794907
        38.25, 17.6793464784, 4.07194044833, 23.7088609279,             0, -5.0538002791, 1.70030463668, -115.469967469, -426.756547048, -104.796643235, -356.171412975,             0, -4.63231416696, -5244.65041558, -3690.50108832, -2618.57168883,             0, 69.2163620188,  5798.9299375, 4394.65678294, 2948.08599455,             0,             1,             1,             1,             1,             1,             1,             1,             1, -349.351794907
       38.275, 19.4099709131,  4.3034722527, 26.2952550016,             0, -5.19911865647, 2.32005614489, -114.358827544, -374.332222295, -81.0168050901, -282.256955457,             0, -5.0786324191, -5221.73018738, -3861.71092214, -2647.93650088,             0, 68.5360997138, 5830.88962108, 4497.87782338, 2972.60642457,             0,             1,             1,             1,             1,             1,             1,             1,             1, -379.351794907
         38.3, 21.1734730466, 4.52701453112, 28.9764814323,             0, -5.33190357105, 2.97525809744, -113.230374248, -317.133206967, -59.4370744561, -216.777134851,             0, -5.53666181845, -5181.30001137, -4026.60580649, -2647.98653632,             0,   67.84371289, 5837.10000608, 4597.00219519,  2966.7164434,             0,             1,             1,             1,             1,             1,             1,             1,             1, -409.351794907
       38.325,  22.974073919, 4.73173436253, 31.7557786186,             0, -5.45187985592, 3.66605990594, -112.085642887, -246.205530574, -40.3183361352, -155.003665913,             0, -5.98694458626, -5122.64998814, -4334.25170816, -2630.51299495,             0, 67.1404024064, 5815.84536213, 4888.00361649, 2942.72468927,             0,             1,             1,             1,             1,             1,             1,             1,             1, -439.351794907
        38.35,   24.81317277, 4.91217367123, 34.6292286852,             0, -5.55882528835, 4.39336654335, -110.930272871, -136.436536972, -26.1885548285, -73.2004192641,             0, -6.39137312631, -5053.57278212, -4554.71321877, -2605.78986556,             0, 66.4310620177, 5769.28111318, 5089.43567551, 2911.20273677,             0,             1,             1,             1,             1,             1,             1,             1,             1, -469.351794907
       38.375,  26.676874556, 5.05639324516, 37.5818200287,             0, -5.65211897976,  5.1558036904, -109.782566627, 34.8876959485, -17.0872199722, 53.7071608507,             0, -6.75391539867, -4987.84833281, -4617.2188524, -2589.69966194,             0, 65.7268580032, 5689.18780914, 5110.21038052, 2892.63584133,             0,             1,             1,             1,             1,             1,             1,             1,             1, -499.351794907
         38.4,  28.532221708,  5.1785297752, 40.5853281217,             0, -5.73116304062, 5.95022661832, -108.661473525, 305.668684117, -11.8168245462,  259.53239059,             0, -7.07098062908, -4958.33393655, -4594.13221018, -2647.88905172,             0, 65.0396134597, 5665.89418361, 5045.05513298,  2973.0658191,             0,             1,             1,             1,             1,             1,             1,             1,             1, -529.351794907
       38.425, 30.4048178402, 5.29087770376, 43.6566673252,             0, -5.79707871887, 6.78700213631, -107.589525307, 595.560462958, -9.08314269721, 501.163354728,             0, -7.34787833139, -4851.0798525, -4560.71215232, -2598.68962396,             0, 64.3829204941, 5572.67518831, 4975.64425394, 2960.02085104,             0,             1,             1,             1,             1,             1,             1,             1,             1, -559.351794907
        38.45, 32.3255052523, 5.40096102743, 46.8087865531,             0, -5.84789709911, 7.66302552627, -106.584752933, 809.460608585, -7.02974581037, 697.620119744,             0, -7.61543184929, -4718.34095006, -4556.22175655, -2464.20904245,             0, 63.7664330562,  5456.0605143, 4941.69662265, 2867.11202498,             0,             1,             1,             1,             1,             1,             1,             1,             1, -589.351794907
       38.475,  34.264888897, 5.50854688856, 49.9558053552,             0, -5.88138087757,  8.5478042605, -105.629161374, 946.204138186, -5.11697256228, 830.749414922,             0, -7.88242677515, -4599.03679259, -4573.97327944, -2306.96020407,             0, 63.1789691211, 5348.87887328,  4934.7484475, 2747.34526738,             0,             1,             1,             1,             1,             1,             1,             1,             1, -619.351794907
         38.5, 36.2213543578, 5.60934753544, 53.1104686094,             0, -5.89745685699, 9.43414580024, -104.706041462, 1049.51436127, -3.53137108915,  928.12809468,             0, -8.14428056503, -4492.83610945, -4592.12649314, -2156.33393356,             0, 62.6107146704, 5253.74651481, 4930.81790965, 2632.57108531,             0,             1,             1,             1,             1,             1,             1,             1,             1, -649.351794907
       38.525, 38.1863076491, 5.70057536696, 56.2634231715,             0, -5.89630373086, 10.3169784239, -103.803545571, 1132.40164773, -2.25148234842, 1007.06605638,             0, -8.39297094068, -4402.61514182, -4590.89037654, -2028.32445055,             0, 62.0549815937, 5174.72907134, 4912.85548758, 2541.72948019,             0,             1,             1,             1,             1,             1,             1,             1,             1, -679.351794907
        38.55, 40.1536724058, 5.78107252769, 59.4095725767,             0, -5.87826415709, 11.1929824374, -102.911078838,  1201.5775772, -1.1157086371, 1078.59747086,             0, -8.62111733717, -4326.1838275, -4570.53297422, -1930.34138365,             0, 61.5058469484, 5109.73052918, 4874.96929546, 2484.34411353,             0,             1,             1,             1,             1,             1,             1,             1,             1, -709.351794907
       38.575, 41.0785917357, 5.84893631058, 60.0878167122,             0, -5.86387423362, 11.5432306822, -102.025978284,  1234.9460614, -0.507171936113, 1119.71451406,             0, -8.81517346072, -4279.95956273, -4599.23947744, -1839.88501749,             0, 60.9625327628, 5068.44562534, 4895.66875277, 2421.46117456,             0,             1,             1,             1,             1,             1,             1,             1,             1,          -720
         38.6, 41.1824595287, 5.89893788962, 60.2761471848,             0, -5.86090385389, 11.5248388039, -101.16456104, 1245.10932954, -0.878146125151, 1156.04026024,             0, -8.95989918104, -4231.88987076, -4570.57643014, -1815.25512326,             0, 60.4358448987, 5017.19417607, 4853.77170793, 2420.98268144,             0,             1,             1,             1,             1,             1,             1,             1,             1,          -720
       38.625,  41.298179285, 5.93099941765, 60.3937852935,             0, -5.85778617762,  11.522394544, -100.321710523,  1266.8271336, -1.24929178134, 1213.91164139,             0, -9.05641870097, -4186.38314602, -4506.93461026, -1835.06900915,             0, 59.9228047814,   4973.271731, 4775.45423652, 2477.28866821,             0,             1,             1,             1,             1,             1,             1,             1,             1,          -720
        38.65, 41.3390575057, 5.94935946668, 60.4470765365,             0, -5.85598894308, 11.5082622115, -99.478500136, 1322.10171433, -1.58584853885, 1352.11933383,             0, -9.09461505597, -4263.19707174, -4448.45255619, -2004.7520626,             0, 59.4127098303, 5081.26508512, 4708.07297339,  2727.1936968,             0,             1,             1,             1,             1,             1,             1,             1,             1,          -720
       38.675, 41.3408696754, 5.95513631067, 60.4799818984,             0, -5.85600321793, 11.5066715931, -98.614450217, 1364.17386823, -2.18604804829,  1412.8081319,             0, -9.06370233781, -4252.08460159, -4430.5125794, -2094.34219722,             0, 58.8939349111, 5084.82567538, 4687.22111018, 2851.00997317,             0,             1,             1,             1,             1,             1,             1,             1,             1,          -720
         38.7, 41.3621794691, 5.95151803401, 60.4926061125,             0, -5.85559406559, 11.5135403745, -97.7752170378, 1444.58929785, -3.13851042421, 1419.39145379,             0, -9.01230493534, -4159.12132823, -4466.61346238, -2044.28640232,             0,  58.391267878,  5012.5430887,  4727.1060833, 2809.18053896,             0,             1,             1,             1,             1,             1,             1,             1,             1,          -720
       38.725, 41.3779246375, 5.93409532486, 60.4933650855,             0,  -5.854284188, 11.5208496488, -96.9910307598, 1579.01068101, -4.96188717644, 1457.11222121,             0, -8.93738582662, -4051.84696501, -4544.55983129, -1951.62597192,             0, 57.9231028887, 4952.20886374, 4816.56529087, 2751.33147849,             0,             1,             1,             1,             1,             1,             1,             1,             1,          -720
