AAx,AAy,AAz,ABS_L1,ABS_L2,ABS_R1,ABS_R2,Ax_SCcmd,CamberL1,CamberR1,M_Tbar,PbkCh_L1,PbkCh_L2,PbkCh_R1,PbkCh_R2,Roll,Steer_L1,Steer_R1,Steer_SW,Vx,Yaw
0.759604515,8.421861262,0.932022331,1,1,1,1,0,-3.54941643,-2.873467422,2.352845699,7.505046532,12.34218126,6.430444952,12.30159127,-2.110126224,-1.016603388,-0.149643944,15.90956457,56.29496079,-179.6951726
0.444115417,8.622436557,1.343913197,0,1,1,1,0,-3.385773526,-2.116610372,-7.829772949,9.032393157,13.24783667,9.350532681,13.22107777,-2.689919542,-0.200265767,0.652803551,18.57180825,55.26514104,-179.8228932
3.678056966,3.499805483,1.298175488,0,1,0,1,0,-3.406502402,-1.272728968,-7.782393406,5.954592703,13.84488875,6.288094263,13.82724798,-3.232425731,-0.053331377,0.798385068,20.41011193,54.27429557,-179.9181472
5.770266548,-1.410853253,0.687388892,1,0,0,0,0,-3.617199948,-0.603321583,0.312869862,7.851953829,10.67834968,4.145417451,10.01915399,-3.645761569,-0.622987769,0.247697587,21.08999843,53.60765693,-179.9788867
5.883197777,-2.830637791,0.979528797,0,0,0,0,0,-3.570125902,-0.045305233,3.312124723,9.261091313,7.039687266,2.732860724,6.605113417,-3.861404789,-0.840025335,0.071894196,20.711145,53.14225913,-180.0126316
5.936795442,-3.337514624,0.296402519,0,0,0,0,0,-3.450633638,0.480112057,-1.864846872,6.105361646,4.640904099,1.801634654,4.35441189,-3.86301481,-0.684299969,0.288545824,19.13524731,52.72066065,-180.0092335
4.000386464,-3.280756681,-0.506088623,1,0,1,0,0,-3.332806335,0.782410466,-8.263974144,6.486154843,3.059509612,3.856170871,2.870640019,-3.662062679,-0.370931785,0.658530714,16.80492996,52.3365013,-179.9871936
5.414310663,-2.352870435,0.434087819,0,0,0,0,0,-3.139857055,0.983805473,-1.722256714,8.477618601,2.016977482,4.58073546,1.892465464,-3.305716832,-0.86671322,0.235966952,14.34644151,51.99967351,-179.9692066
3.939517568,-1.508318165,0.147620645,0,0,0,0,0,-2.832550688,1.151547355,-2.721448821,5.588858344,1.329689617,3.01984352,1.247605241,-2.769756484,-1.132749775,0.056150916,11.27337976,51.63938284,-179.9355412
1.895863352,-1.281349666,-0.256441385,0,0,0,0,0,-2.583795333,1.204779606,-4.10384917,3.684447137,0.876596042,1.990827666,0.822482031,-2.095292833,-1.295566247,-0.057716329,7.769481456,51.30369901,-179.8926877
-0.695170704,0.407245338,-0.889555998,1,0,0,0,0,-2.360921156,1.276038447,2.033646133,4.356699157,0.577894729,1.312450387,0.542220142,-1.361170943,-1.959338833,-0.654162348,4.436247387,51.00121572,-179.8613547
-1.522530123,1.263583582,-0.202235783,0,0,0,0,0,-2.086974247,1.317833904,6.614020122,5.627138508,0.380976301,0.865231103,0.357457879,-0.64510551,-2.570319283,-1.200371212,1.840023946,50.65900851,-179.8591281
-2.997643607,2.049991852,-0.001966609,0,0,0,1,0,-1.868605259,1.296943298,5.617755107,3.709683282,0.2511581,0.570402409,0.545809863,0.014686019,-2.610825999,-1.217540783,-0.253012735,50.20585692,-179.8706456
-2.325491059,2.85354698,0.557390689,0,0,0,1,0,-1.798352614,1.233262462,6.302558504,2.445603576,0.16557563,0.376036999,5.471095869,0.57597405,-2.759852957,-1.390944762,-2.060447163,49.74620019,-179.8797633
-4.196500115,2.949534177,-0.772779509,0,0,0,1,0,-1.747966324,1.079936921,2.694513737,1.612260777,0.109155505,0.247901872,8.718083124,1.046490068,-2.594728353,-1.27606046,-3.777816203,49.24827303,-179.8766062
-4.354385017,2.6441641,-0.875309537,1,0,1,0,0,-1.787227798,0.788968709,-4.728742006,5.270591553,0.071960616,3.911974961,9.716127798,1.377701599,-2.128802905,-0.893856174,-4.530157985,48.66421288,-179.8960818
-3.114324459,1.547481999,-0.838467487,0,1,1,0,0,-1.920502432,0.390719217,-11.36421435,6.020644525,3.120150528,7.690234821,6.40534382,1.556133017,-1.548891012,-0.405146951,-4.113681134,47.97145281,-179.9433009
-2.966665495,-0.595798775,-1.033003331,0,1,0,0,0,-2.294268146,-0.187034042,-5.773649639,3.969101581,7.168225658,6.246536601,4.222714059,1.620240447,-1.694338037,-0.659702233,-2.658438396,47.23929573,-180.019188
-2.660990192,-2.57165816,-0.604614749,1,0,1,0,0,-2.62937049,-1.099425241,-10.69932231,4.544357205,5.994997776,6.579224237,2.783818406,1.575789602,-1.144571946,-0.193545192,-0.058159912,46.55146402,-180.1305476
-1.668430474,-3.288169208,-0.299275242,0,0,1,0,0,-2.812659272,-1.901209894,-8.435893052,7.919631941,3.952193997,9.448615218,1.835228436,1.44173105,-1.036343848,-0.11011131,3.44002463,45.86390109,-180.2679796
-1.376810349,-3.224876833,0.351025593,0,0,0,0,0,-2.859322999,-2.415964116,-6.534470035,5.221181692,2.605478429,8.569478544,1.209871809,1.242501606,-0.778603869,0.138879878,7.429400403,45.0426996,-180.4180039
-0.170634896,-3.5233312,0.48811808,1,0,1,0,0,-3.061218847,-2.6846135,-0.003775846,6.466710797,1.717658053,7.583506015,0.797606318,0.995551002,-1.178752688,-0.274356871,11.43385668,44.22598861,-180.5609811
-2.412050089,-2.704924755,0.691333513,0,1,1,0,0,-2.931162214,-2.945340584,-2.799696276,5.898807424,2.671212424,7.357282701,0.525820863,0.727316165,-0.842655174,0.058020039,15.17630896,43.53727692,-180.688636
-2.063902316,-1.449338217,1.215671924,0,1,1,0,0,-2.532586723,-2.873171607,-3.856552479,3.88878064,2.54731833,5.636603682,0.346646677,0.388878546,-0.631217086,0.293889214,18.52224156,42.93995641,-180.7900491
-1.513370395,0.225611444,0.792147202,0,1,1,0,0,-2.172467712,-2.374364078,-0.274803789,2.563673261,1.855769484,3.892376582,0.228526342,-0.018347695,-0.767705121,0.198861005,21.1261357,42.45569857,-180.8497063
-1.735806214,1.976998565,0.230661891,0,1,1,0,0,-1.798349955,-1.482838093,2.282322116,1.690098054,1.239837181,2.582467595,0.150655675,-0.479115696,-0.859342168,0.167774932,23.16194914,42.10069265,-180.8790891
-1.617258536,3.559966753,0.258175378,0,1,1,1,0,-1.388074745,-0.658413094,-0.788515049,1.114194806,0.817360948,1.702488192,0.099319546,-0.999113917,-0.653582473,0.482026889,25.06093312,41.83416691,-180.8968755
-1.171590985,4.485971638,0.289460488,0,1,1,1,0,-1.085936164,0.04968247,-0.727852687,0.734531385,0.538844075,1.122362987,0.065476273,-1.575468133,-0.650047419,0.643094557,26.85929778,41.71628477,-180.9060375
1.194952572,4.991302706,0.0811569,0,1,1,1,0,-0.89674446,0.670187277,-3.526696552,0.4842388,0.355232212,0.739916248,0.043165143,-2.186028892,-0.487334197,1.005657186,28.55103629,41.68429018,-180.9096261
2.194412231,5.315659771,0.00943857,0,1,1,1,0,-0.794439219,1.143910782,-5.457555906,0.31923376,0.234186344,0.487788764,0.028456561,-2.762731839,-0.317904359,1.384404816,30.19736814,41.68661095,-180.9180949
4.525802077,4.284252756,0.219960791,0,1,1,1,0,-0.757127178,1.389090936,-4.869420328,0.210454415,0.154387024,0.321574068,0.018759948,-3.251804499,-0.280677093,1.59074574,31.79752448,41.71419113,-180.9377419
3.994568089,2.621285082,0.272234273,0,1,1,1,0,-0.742008395,1.502466716,-3.705341563,0.138741782,0.101779432,0.21199726,0.01236747,-3.590819388,-0.305198557,1.647461703,33.06625648,41.75534421,-180.9623622
1.099911783,1.55235422,0.113417831,0,1,1,1,0,-0.731555101,1.513637172,-2.731970858,0.091465328,0.06709795,0.139758901,0.008153237,-3.796125949,-0.332317615,1.63512724,33.96522277,41.81010719,-180.9873995
0.553442529,0.660810795,0.085187559,1,1,1,1,0,-0.725653005,1.499973569,-2.531136822,0.060298391,0.044234231,0.092135862,0.005375011,-3.951806475,-0.307547721,1.654523743,34.74225999,41.87662185,-181.0138614
0.743828216,0.48700242,0.08033878,1,1,1,1,0,-0.722484736,1.486926381,-2.260002331,0.039751631,0.029161355,0.06074044,0.003543468,-4.085668919,-0.285413697,1.669655811,35.4674805,41.96009251,-181.0409939
0.551752243,0.209467711,0.039609704,1,1,1,1,0,-0.720463629,1.478302669,-1.886643308,0.026206208,0.019224583,0.040043051,0.002336027,-4.193937569,-0.271333257,1.678829077,36.13910014,42.03030225,-181.0685262
0.380835331,0.009812936,0.050742272,1,1,1,1,0,-0.719536742,1.473764202,-1.622046832,0.017276406,0.01267378,0.026398326,0.001540022,-4.281449585,-0.251076121,1.695694643,36.77235354,42.09200731,-181.0966847
0.215163245,0.086526716,0.047528552,1,1,1,1,0,-0.71943368,1.471518313,-1.370386481,0.011389447,0.008355172,0.01740306,0.001015258,-4.353581918,-0.231386864,1.712794247,37.36660427,42.15441483,-181.124763
0.044355076,-0.22965865,0.066836549,1,1,1,1,0,-0.720143904,1.47043518,-1.409058697,0.007508477,0.005508136,0.011472943,0.000669307,-4.418242231,-0.192878484,1.748287564,37.93076832,42.19318658,-181.1521362
0.369193086,-0.250063063,-0.015262853,1,1,1,1,0,-0.720953216,1.469734064,-1.279691887,0.004949953,0.003631231,0.007563522,0.00044124,-4.478378716,-0.168401895,1.770282758,38.46345264,42.21186465,-181.1782174
0.11406055,-0.239859823,0.006853258,1,1,1,1,0,-0.72147321,1.468542974,-1.043168947,0.00326325,0.002393884,0.004986241,0.000290887,-4.526201095,-0.151356461,1.785019504,38.9751434,42.21923718,-181.2048293
-0.020046309,-0.293297722,0.037874598,1,1,1,1,0,-0.722309343,1.467599092,-1.010924091,0.002151293,0.001578165,0.003287173,0.000191767,-4.56910466,-0.122028993,1.811585714,39.46579109,42.21670507,-181.2311966
0.011691965,-0.2856182,0.033362959,1,1,1,1,0,-0.723194395,1.466985155,-1.041072499,0.001418237,0.001040403,0.002167064,0.000126422,-4.61136906,-0.090882676,1.840089472,39.923719,42.21418557,-181.2563173
0.028784017,-0.301915484,0.028677352,1,1,1,1,0,-0.723765417,1.466451511,-1.048424857,0.000934971,0.000685884,0.001428634,8.33E-05,-4.652237709,-0.063474691,1.865289907,40.34848387,42.21168244,-181.2802525
0.036263345,-0.333352533,0.025759303,1,1,1,1,0,-0.723961294,1.46602938,-1.043312117,0.000616378,0.000452168,0.000941825,5.49E-05,-4.691116623,-0.039190868,1.887857898,40.74052026,42.20920402,-181.3030866
0.039466365,-0.365903994,0.024040272,1,1,1,1,0,-0.723848502,1.465776264,-1.038676729,0.000406346,0.000298091,0.000620897,3.62E-05,-4.727753729,-0.017256599,1.908531464,41.09895766,42.20675685,-181.324787
0.047694291,-0.402532723,0.021751212,1,1,1,1,0,-0.723539889,1.465689202,-1.033799373,0.000267883,0.000196516,0.000409325,2.39E-05,-4.762039945,0.002285102,1.927182966,41.42225414,42.20434656,-181.3452646
0.052756303,-0.461717677,0.020156517,1,1,1,1,0,-0.723077765,1.465768691,-1.022557599,0.000176602,0.000129553,0.000269847,1.57E-05,-4.793761402,0.018939459,1.943307134,41.70828625,42.20197801,-181.3644106
2.306456553,-3.891559757,-4.22017445,1,1,1,1,0,-1.020398196,1.496595012,34.72880485,0.000116424,8.54E-05,0.000177896,1.04E-05,-4.843669097,-2.000043715,-0.224388426,42.5887238,42.65060066,-181.4157437
9.980432598,-6.570368182,-2.654243333,1,1,1,1,0,-3.952656919,1.51577758,46.4566497,7.68E-05,5.63E-05,0.000117278,6.84E-06,-4.843658548,-2.615173805,-1.279386345,45.9965215,42.90154973,-181.5769864
11.1419088,-11.44972156,-0.691184083,1,1,1,1,0,-7.827718886,1.155275238,11.59874473,5.06E-05,3.71E-05,7.73E-05,4.51E-06,-4.534141095,0.301606452,1.24890209,50.10894932,43.48591135,-181.7966573
3.595025836,-15.75595791,0.158739243,1,1,1,1,0,-8.644540616,-3.854032698,-68.26926222,3.34E-05,2.45E-05,5.10E-05,2.97E-06,-3.908786581,6.150375703,6.439913622,54.32926706,44.07463748,-182.039863
47.27951072,-36.37537282,0.872619844,1,1,1,1,0,-11.4065049,-8.612074601,2.48065745,2.20E-05,1.61E-05,3.36E-05,1.96E-06,-3.104714289,2.340672672,2.823823064,57.4687985,44.41399775,-182.2406283
15.98059842,-29.17269587,4.859162145,1,1,1,1,0,-11.49443847,-9.323991039,20.58289459,1.45E-05,1.06E-05,2.22E-05,1.29E-06,-1.576144428,0.067209527,0.632196233,55.70026901,45.16810826,-182.289667
-34.37519325,-29.68745879,3.285884474,1,1,1,1,0,-11.51582709,-9.400655875,25.91239288,9.56E-06,7.01E-06,1.46E-05,8.52E-07,0.474621538,-1.070797932,-0.474090181,50.34324183,46.34192932,-182.230513
-51.85014837,-15.72868943,4.045148891,1,1,1,1,0,-11.38485739,-9.415194124,26.59148758,6.30E-06,4.62E-06,9.63E-06,5.62E-07,2.033021745,-0.977640183,-0.358327062,47.24210197,48.35424964,-182.2075036
20.48101188,28.6451394,9.871123256,1,1,1,1,0,-10.08060028,-9.704816887,-9.291278067,4.15E-06,3.05E-06,6.35E-06,3.70E-07,2.163828859,1.618320975,2.161168941,48.12062809,49.76838676,-182.1690498
36.63296926,76.78257861,5.478167673,1,1,1,1,0,-6.830428827,-9.535270414,-29.3265093,2.74E-06,2.01E-06,4.18E-06,2.44E-07,1.252972223,3.104571473,3.664396289,48.46322443,51.12899033,-181.9631624
-0.977793895,63.06419139,0.150287267,1,1,1,1,0,-4.063883348,-7.209340779,26.56940111,1.81E-06,1.32E-06,2.76E-06,1.61E-07,0.148077179,-0.914076254,-0.093945691,44.35866744,52.50545232,-181.554631
26.94710632,17.95010701,-2.673143139,1,1,1,1,0,-2.629691029,-2.61493065,4.745557609,1.19E-06,8.73E-07,1.82E-06,1.06E-07,-0.660040002,-0.252954195,0.62191969,37.77852993,53.58897298,-181.0844846
6.254267076,5.898007581,-1.99963178,1,1,1,1,0,-1.426075577,-0.007154233,-15.1275926,0.018432185,0.018431976,0.0184326,0.018431471,-0.84209106,0.867919226,1.982744642,31.62152801,54.35579543,-180.7026458
-3.458428307,0.571597619,-0.268212974,1,1,1,1,0,-0.853329412,0.628255521,6.109900722,0.209976452,0.209976315,0.209976725,0.209975981,-0.776977822,-1.172635766,0.36865517,26.36711621,54.47342468,-180.3785749
-3.186793962,-0.167462737,-0.274853889,1,1,1,1,0,-0.585669687,1.158157474,0.813559665,0.589611743,0.589611653,0.589611924,0.589611433,-0.827204584,-1.439091462,0.455286968,21.58125174,54.49813678,-180.0611552
0.394146202,-0.561473489,0.169227934,1,1,1,1,0,-0.53680169,1.454183169,-3.166654359,1.142354341,1.142354281,1.14235446,1.142354136,-0.983022053,-1.51458589,0.601418486,17.20733029,54.51208709,-179.7522925
1.857304137,0.029186668,0.269811948,1,1,1,1,0,-0.584803051,1.619532271,-4.369456521,1.929674476,1.929674437,1.929674554,1.929674341,-1.138317501,-1.672326976,0.52274308,12.73987314,54.50986089,-179.438701
1.257584988,0.166388504,0.129499748,1,1,1,1,0,-0.64657849,1.652068982,-4.942135662,3.057548347,3.057548321,3.057548399,3.057548258,-1.235342067,-1.873508588,0.304601392,7.967441346,54.49801385,-179.116402
0.915287698,0.776661901,0.02124483,1,1,1,1,0,-0.673634841,1.634221464,-5.876864072,4.653102495,4.653102478,4.653102529,4.653102437,-1.282074826,-2.085039608,0.067144696,2.986496226,54.48146038,-178.7894522
0.49100836,1.528707121,-0.014710635,1,1,0,1,0,-0.663082605,1.620648734,-2.216995556,6.848682347,6.848682335,5.271771223,6.848682308,-1.296286933,-2.658815238,-0.503746807,-2.078733599,54.46207594,-178.4621722
0.17092777,1.753386146,-0.009300824,0,1,0,1,0,-0.636260811,1.61524965,1.299139485,5.323408378,9.489189565,3.475407892,9.489189547,-1.291178422,-3.214174009,-1.047998006,-7.154077341,54.44062661,-178.1366086
0.030658463,1.146273649,-0.002378229,0,0,0,0,0,-0.624830309,1.603092008,0.496192477,3.509449614,6.892840058,2.291157848,8.467807483,-1.27682924,-3.485377462,-1.326640163,-12.21480339,54.41735926,-177.8126311
-0.02046464,0.570259114,0.000226322,0,0,0,0,0,-0.631684876,1.588184236,0.082655736,2.313599807,4.54409528,1.510442644,5.582390378,-1.259817943,-3.757215253,-1.623005587,-17.25748463,54.39235945,-177.4895841
-0.04629307,0.204528338,0.000603481,0,0,0,0,0,-0.649580691,1.574961957,-0.151195724,1.525237475,2.995688532,0.995757225,3.68018314,-1.241921648,-4.030007849,-1.92813144,-22.29191883,54.36564129,-177.1668775
0.006570892,-0.003744633,0.006123028,0,0,0,0,0,-0.673208686,1.566020759,-0.30563592,1.005510697,1.974903523,0.656451574,2.426155648,-1.223840833,-4.30406909,-2.235713587,-27.32527286,54.33720314,-176.8441643
0.07658669,-0.102545277,0.011633175,0,0,0,0,0,-0.696764708,1.561328622,-0.415072785,0.662881537,1.301952418,0.432764793,1.599439757,-1.203863943,-4.582627224,-2.545067437,-32.36991121,54.30702035,-176.5210843
0.096371813,-0.126742011,0.013044956,0,0,0,0,0,-0.715870005,1.559616556,-0.478526419,0.437003737,0.858310332,0.285299592,1.054428449,-1.17970402,-4.868548321,-2.858095532,-37.43767015,54.27506677,-176.1973546
0.082197791,-0.101309475,0.012025663,0,0,0,0,0,-0.729704994,1.55988838,-0.509386834,0.288094109,0.5658399,0.188083361,0.695130497,-1.15061121,-5.160972777,-3.175228224,-42.53308268,54.24132602,-175.872873
0.074930421,-0.047562619,0.011262297,0,0,0,0,0,-0.739833415,1.561633664,-0.524615,0.189925643,0.373029172,0.123993696,0.458263819,-1.116985656,-5.457129225,-3.49612478,-47.65522807,54.20579148,-175.5476595
0.082990415,0.012883854,0.010650704,0,0,0,0,0,-0.747778014,1.564582539,-0.530273946,0.125208218,0.245918966,0.081742673,0.302109789,-1.079085707,-5.755046687,-3.820928706,-52.80265435,54.16846056,-175.2217548
-0.148529314,0.038309043,0.046780711,0,0,0,0,0,-0.75413923,1.568692915,-0.525198799,0.082543345,0.162121738,0.053888744,0.199165461,-1.037400692,-6.056566304,-4.151877715,-57.97717601,54.12929139,-174.895006
0.102300401,0.043392425,0.00644295,0,0,0,0,0,-0.759131121,1.573654154,-0.498996363,0.054416586,0.106878532,0.03552608,0.131299555,-0.988920776,-6.355617514,-4.482554262,-63.17388454,54.08838304,-174.5680148
0.082092466,-0.022188651,0.008667241,0,0,0,0,0,-0.763028099,1.579672686,-0.488356695,0.035874059,0.070459524,0.023420519,0.08655905,-0.935800419,-6.656929798,-4.8169017,-68.39527462,54.04565615,-174.2403843
0.06868288,-0.090291688,0.008076754,0,0,0,0,0,-0.765727713,1.586605258,-0.475271664,0.023649924,0.046450344,0.015439945,0.057063934,-0.878248481,-6.959470499,-5.153233679,-73.6423227,54.00111247,-173.912062
0.050667114,-0.175430142,0.007334456,0,0,0,0,0,-0.767267431,1.594352463,-0.462221855,0.01559118,0.030622325,0.010178762,0.03761932,-0.816745345,-7.263440716,-5.491263745,-78.91548393,53.95473414,-173.5830083
7.362521165,1.234741743,1.008691445,0,0,0,0,0,-0.762870008,1.603575234,1.229248579,0.010278464,0.020187725,0.006710335,0.024800484,-0.712674685,-7.693341456,-5.962775113,-84.41889077,53.7745211,-173.2419279
6.471557861,4.141664384,-0.883908141,0,0,0,0,0,-0.743209143,1.605439038,2.774337782,0.006776063,0.01330873,0.004423779,0.016349685,-0.37210488,-8.171128523,-6.494336073,-90.83228408,53.58249849,-172.8778006
3.109783004,5.841587085,-4.533980096,0,0,0,0,0,-0.732241742,1.604680704,2.550427507,0.00446711,0.008773762,0.00291637,0.010778507,0.197754566,-8.507611204,-6.885821572,-97.03914905,53.36944293,-172.5506156
5.234517712,8.984395673,-7.746375887,0,1,0,0,0,-0.741175443,1.604688556,1.779245844,0.002944936,0.00578409,0.001922613,0.007105716,0.897988481,-8.649918255,-7.065195027,-100.6053936,53.05335534,-172.3762056
-0.721831657,8.354907733,-6.231506681,0,1,0,1,0,-0.741149571,1.650005023,32.53579918,0.001941445,0.003813154,0.00126748,0.004684433,1.728604012,-10.64203717,-9.233382721,-100.0868232,52.87212851,-172.443832
-15.10694589,0.506621734,-2.425603521,0,1,1,1,0,-0.791080594,0.375475231,-16.1020913,0.001279895,0.002513816,0.000835584,0.003088206,2.464256335,-7.104184426,-5.831159446,-96.0443796,52.82316101,-172.7005215
-12.61433424,-2.578984087,2.007995609,0,1,1,1,0,-1.07917083,-3.296012161,-33.27083186,0.000843769,0.00165723,0.000550858,0.002035896,2.709948747,-5.3714059,-4.234570292,-90.09332033,52.72977003,-173.0175247
-7.401256307,-6.523918136,-1.519570816,1,1,1,1,0,-3.285344318,-3.802267509,29.82227273,0.000556254,0.001092527,0.000363152,0.001342161,2.513541184,-8.930668951,-8.350880003,-84.53409244,52.70851538,-173.2984962
-8.035251762,-8.428506134,-2.882536323,1,1,1,1,0,-5.957072037,-4.790171005,-7.238327335,0.000366709,0.000720247,0.000239408,0.000884818,2.018013429,-6.234416924,-5.589464337,-77.69133061,52.92951531,-173.6454691
-4.365342841,-9.190676357,0.559186557,1,1,1,1,0,-6.819614905,-6.900022157,-11.78886601,0.000241753,0.000474822,0.000157829,0.000583315,1.244572238,-4.984464734,-4.303429601,-68.41300259,53.22024981,-174.1048294
3.649632444,-8.967152491,-0.004092305,1,1,1,1,0,-8.932980445,-7.34168477,15.55334627,0.000159375,0.000313025,0.000104049,0.00038455,0.336713495,-6.444525649,-5.809352742,-59.28564191,53.54293796,-174.5761155
5.274373375,-8.185981491,-2.594161568,1,1,1,1,0,-11.23260608,-6.622030557,8.647233119,0.000105068,0.000206362,6.86E-05,0.000253514,-0.479791523,-5.661644436,-5.01877218,-50.8952016,53.94582767,-175.0582041
2.685760588,-6.863222964,-0.727105944,1,1,1,1,0,-11.14880236,-6.463682308,-11.76492804,6.93E-05,0.000136044,4.52E-05,0.000167129,-1.143430698,-3.411098274,-2.745795639,-41.72097589,54.43128444,-175.6146847
5.741650155,-5.548357402,0.756436609,1,1,1,1,0,-10.84815074,-5.883822556,-0.506386087,4.57E-05,8.97E-05,2.98E-05,0.000110179,-1.691007639,-3.608645515,-2.926940042,-32.61511843,54.97049031,-176.1907192
6.255840571,-3.613712708,0.609951514,1,1,1,1,0,-10.79832507,-4.471997091,6.311876204,3.01E-05,5.91E-05,1.97E-05,7.26E-05,-2.036668599,-3.645446611,-2.955268921,-24.77037714,55.51595801,-176.7320421
5.53862494,-2.629137548,0.856141181,1,1,1,1,0,-10.01041369,-3.027777761,-3.264619724,1.98E-05,3.90E-05,1.30E-05,4.79E-05,-2.151323002,-2.621861476,-1.913394152,-17.9334917,56.06460344,-177.2404566
3.42755454,-2.478780439,1.755699134,1,1,1,1,0,-8.463120752,-1.776870316,-6.613952298,1.31E-05,2.57E-05,8.54E-06,3.16E-05,-2.061104966,-2.051211023,-1.307350427,-11.93409457,56.5993525,-177.7090507
4.732473938,-1.113713867,1.714412254,1,1,1,1,0,-6.807422492,-0.54456185,-5.030276084,8.63E-06,1.69E-05,5.63E-06,2.08E-05,-1.808002784,-1.921796043,-1.114372779,-7.048412354,57.11257566,-178.117109
5.092322353,0.709821174,1.394817936,1,1,1,1,0,-5.278822011,0.419525149,-1.759155592,5.69E-06,1.12E-05,3.71E-06,1.37E-05,-1.376257755,-1.965767163,-1.042737931,-3.211508959,57.58871053,-178.4682202
3.270107347,1.660884244,1.460618556,1,1,1,1,0,-3.558588261,1.000548545,-1.375219773,3.75E-06,7.36E-06,2.45E-06,9.04E-06,-0.756768488,-1.876427177,-0.787708682,-0.145494222,57.99624961,-178.7760679
0.603410569,2.100736317,1.180191607,1,1,1,1,0,-2.246818145,1.242846909,5.110259967,2.47E-06,4.85E-06,1.61E-06,5.96E-06,-0.007535561,-2.282864965,-0.988641239,2.306941577,58.41074094,-179.0456629
-1.314167829,1.968428635,1.311750877,1,1,1,1,0,-1.634581835,1.311740755,10.33486438,1.63E-06,3.20E-06,1.06E-06,3.93E-06,0.770907615,-2.797235386,-1.34927393,4.460787229,58.76206367,-179.2842951
-3.219586439,3.331921476,2.061001268,1,1,1,1,0,-1.23896161,1.332144527,8.572208142,1.07E-06,2.11E-06,7.01E-07,2.59E-06,1.510853264,-2.744028787,-1.159042209,6.214375327,59.07973842,-179.4838752
-5.554604447,4.072118359,1.835748393,1,1,1,1,0,-0.975784634,1.32092382,7.032567887,7.08E-07,1.39E-06,4.62E-07,1.71E-06,2.142425459,-2.609474275,-0.895100228,7.099367995,59.43761735,-179.6181807
-5.390087279,4.294294665,1.541068987,1,1,1,1,0,-0.855549255,1.271059405,1.699367554,4.67E-07,9.17E-07,3.05E-07,1.13E-06,2.591362585,-2.242338344,-0.475887271,7.220387015,59.83429451,-179.6871918
-4.621592305,4.074648341,1.178297358,1,1,1,1,0,-0.815288268,1.147575686,-7.115812585,3.08E-07,6.04E-07,2.01E-07,7.42E-07,2.847013848,-1.692168469,0.038353401,6.685425988,60.24888362,-179.697927
-3.764892704,3.616286523,0.2805898,1,1,1,1,0,-0.808424409,0.974244922,-5.861707661,2.03E-07,3.98E-07,1.32E-07,4.89E-07,2.937755453,-1.812728498,-0.133878822,5.600805285,60.64558686,-179.6622577
-2.021783682,3.52012932,-0.196997857,1,1,1,1,0,-0.814188233,0.912127196,-7.35602456,1.34E-07,2.63E-07,8.73E-08,3.23E-07,2.901828517,-1.774946597,-0.118128867,4.405900328,61.05175845,-179.6093461
-1.860316402,4.372098468,-0.51811207,1,1,1,1,0,-0.851886148,0.838116715,-7.599147293,8.82E-08,1.73E-07,5.76E-08,2.13E-07,2.786008498,-1.752374425,-0.141164142,3.322491261,61.53795488,-179.5578835
-2.807236326,5.106535514,-0.892736481,1,1,1,1,0,-0.880359667,0.705525975,-8.25006127,5.81E-08,1.14E-07,3.79E-08,1.40E-07,2.598134083,-1.687735868,-0.124748934,2.495194355,61.93661755,-179.5175295
-1.401922194,5.494430117,-0.802805043,1,1,1,1,0,-0.872056663,0.75989636,-8.31128106,3.83E-08,7.53E-08,2.50E-08,9.25E-08,2.326374983,-1.680447604,-0.100587471,2.120033089,62.31489511,-179.4988332
-0.054840535,4.326898511,-0.724980152,1,1,1,1,0,-0.862427247,0.879857856,-8.856706082,2.53E-08,4.96E-08,1.65E-08,6.10E-08,2.008536046,-1.656817382,-0.042245875,2.171732607,62.68887669,-179.5037259
-0.247844234,3.536302451,-0.435331673,1,1,1,1,0,-0.847055231,1.066561084,-8.427168023,1.67E-08,3.27E-08,1.09E-08,4.02E-08,1.678231739,-1.671069205,0.009837366,2.624252402,62.98352572,-179.5319994
0.795975878,2.466060165,0.103945468,1,1,1,1,0,-0.82787641,1.235765389,-9.34208517,1.10E-08,2.16E-08,7.17E-09,2.65E-08,1.34085234,-1.544040253,0.222197561,3.337945533,63.24503307,-179.5755634
0.803445066,1.324788315,0.089743411,1,1,1,1,0,-0.810612503,1.318676671,-7.526357775,7.24E-09,1.42E-08,4.73E-09,1.75E-08,1.026865974,-1.642194612,0.190977645,3.992665299,63.44386622,-179.6193387
0.774204842,0.885954612,0.003491421,1,1,1,1,0,-0.7937444,1.371009043,-7.941500593,4.77E-09,9.37E-09,3.12E-09,1.15E-08,0.742201562,-1.649533792,0.231320757,4.579724714,63.59411874,-179.6625062
1.105003334,0.2902645,-0.023966708,1,1,1,1,0,-0.780103734,1.411021928,-7.590145323,3.15E-09,6.18E-09,2.05E-09,7.59E-09,0.485240944,-1.660941654,0.256801205,5.197531525,63.68665953,-179.7095376
-0.217869273,-1.602918779,0.142000488,1,1,1,1,0,-0.770051573,1.425383083,-6.621122004,2.07E-09,4.07E-09,1.35E-09,5.00E-09,0.262074151,-1.662031631,0.271116703,5.808711169,63.753215,-179.7590326
